"city","year","month","severe","gdp","gdp_rate","invest","pop","green","passenger","con_area","car","power","ind_SO2","ind_smoke","ind_control","gas_control","mean_temp","rain","humid","wind_speed","pressure","sun","heating","coast","long","lat","height"
"海口",2014,7,0,74.49,9.2,47.1,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,28.8,599.8,82,2.8,996.6,258.3,0,1,110.25,20,63.5
"海口",2014,8,0,74.49,9.2,60.08,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,28.5,171.7,81,2.6,998.7,234.6,0,1,110.25,20,63.5
"海口",2014,9,0,74.49,9.2,62.98,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,27.9,353.9,83,2.5,1000,234.4,0,1,110.25,20,63.5
"海口",2014,10,0,97.43,9.2,66.52,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,26.3,154.7,78,3,1006.1,204.3,0,1,110.25,20,63.5
"海口",2014,11,0,97.43,9.2,119.39,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,24.1,26.7,85,3,1007.9,114.4,0,1,110.25,20,63.5
"海口",2014,12,0,97.43,9.2,93.41,220.07,42.79,175,22.5204,39.830508,5.028333333,147.75,83.16666667,0.145530062,0.145530062,17.9,62.1,84,3.8,1012.4,57,0,1,110.25,20,63.5
"海口",2015,1,0,89.03333333,7.5,33.66,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,17.8,23.3,83,3.2,1012.1,177,0,1,110.25,20,63.5
"海口",2015,2,0,89.03333333,7.5,33.66,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,20.4,2.2,85,3.3,1009.5,115.8,0,1,110.25,20,63.5
"海口",2015,3,0,89.03333333,7.5,65.51,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,24,8.4,83,3.8,1007.1,153.1,0,1,110.25,20,63.5
"海口",2015,4,0,105.88,7.5,74.15,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,25.1,86.8,79,3.5,1004.8,214.9,0,1,110.25,20,63.5
"海口",2015,5,0,105.88,7.5,88.79,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,29.2,210.1,79,3,999.2,269.3,0,1,110.25,20,63.5
"海口",2015,6,0,105.88,7.5,110.79,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,29.9,85.7,76,3,997.9,300.9,0,1,110.25,20,63.5
"海口",2015,7,0,82.28666667,7.5,94.36,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,28.8,321.8,77,2.6,996.6,215.1,0,1,110.25,20,63.5
"海口",2015,8,0,82.28666667,7.5,81.11,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,29,72.9,80,2.5,998.6,284.4,0,1,110.25,20,63.5
"海口",2015,9,0,82.28666667,7.5,82.34,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,28.4,394.7,82,2.8,1001.6,233.8,0,1,110.25,20,63.5
"海口",2015,10,0,109.8933333,7.5,81.25,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,25.8,259.1,83,2.6,1005.9,184.8,0,1,110.25,20,63.5
"海口",2015,11,0,109.8933333,7.5,161.43,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,25.4,118.9,83,3.4,1008.2,180.2,0,1,110.25,20,63.5
"海口",2015,12,0,109.8933333,7.5,105,222.3,42.9,180.8333333,25.7166,47,5.418333333,209.75,71.16666667,0.033995992,0.02876584,20.2,89.3,86,3.2,1011.5,77.4,0,1,110.25,20,63.5
"海口",2016,1,0,101.64,7.7,52.585,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,18.1,125.4,90,3,1011,27.4,0,1,110.25,20,63.5
"海口",2016,2,0,101.64,7.7,52.585,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,16.3,28.1,83,3.2,1013.4,113.4,0,1,110.25,20,63.5
"海口",2016,3,0,101.64,7.7,77.94,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,20.5,41.7,85,2.93,1007.9,154.1,0,1,110.25,20,63.5
"海口",2016,4,0,113.5033333,7.7,90.69,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,26.8,75,79,2.9,1001.5,212.1,0,1,110.25,20,63.5
"海口",2016,5,0,113.5033333,7.7,108.64,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,28.4,145.1,79,2.8,1000.6,239.7,0,1,110.25,20,63.5
"海口",2016,6,0,113.5033333,7.7,128.92,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,29.3,180.7,79,2.4,999.1,276.9,0,1,110.25,20,63.5
"海口",2016,7,0,97.9512403,7.7,81.26,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,29.3,154.2,79,2.7,998.7,285.3,0,1,110.25,20,63.5
"海口",2016,8,0,97.9512403,7.7,95.93,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,28.2,607.6,84,2.4,995.1,206.5,0,1,110.25,20,63.5
"海口",2016,9,0,97.9512403,7.7,107.63,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,27.9,92.7,82,2.6,999.7,183.7,0,1,110.25,20,63.5
"海口",2016,10,0,106.1287597,7.7,108.44,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,26.8,352.5,83,3.6,1002,171,0,1,110.25,20,63.5
"海口",2016,11,0,106.1287597,7.7,204.92,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,23.2,93.4,85,3.3,1008.1,115.7,0,1,110.25,20,63.5
"海口",2016,12,0,106.1287597,7.7,162.19,224.36,40.29,235.5833333,21.363638,56.29,5.861666667,49.41666667,13,0.041372085,0.031029063,20.9,17.3,78,3.8,1010.5,98.5,0,1,110.25,20,63.5
"海口",2017,1,0,114.6066667,7.5,65.145,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,19.7,31,88,3.29,1010.63,82.5,0,1,110.25,20,63.5
"海口",2017,2,0,114.6066667,7.5,65.145,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,18.5,34.4,85,3.3,1011.4,91.3,0,1,110.25,20,63.5
"海口",2017,3,0,114.6066667,7.5,91.67,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,23.2,35,84,3.4,1006.33,153.1,0,1,110.25,20,63.5
"海口",2017,4,0,120.1766667,7.5,96.09,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,25.3,92.1,80,3.11,1004.07,197.2,0,1,110.25,20,63.5
"海口",2017,5,0,120.1766667,7.5,111.19,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,27.5,289.2,82,2.83,1001.8,202.3,0,1,110.25,20,63.5
"海口",2017,6,0,120.1766667,7.5,167.8,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,29.5,163.1,78,2.7,998.1,249.4,0,1,110.25,20,63.5
"海口",2017,7,0,101.7933333,7.5,128.53,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,27.9,415.8,85,2.6,998.2,194.3,0,1,110.25,20,63.5
"海口",2017,8,0,101.7933333,7.5,108.62,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,28.7,313.2,82,2.6,998.3,232,0,1,110.25,20,63.5
"海口",2017,9,0,101.7933333,7.5,110.57,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,28.6,95,81,2.6,1000.9,248.6,0,1,110.25,20,63.5
"海口",2017,10,0,126.9166667,7.5,132.7,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,25.5,330.9,79,3.1,1004.6,180.6,0,1,110.25,20,63.5
"海口",2017,11,0,126.9166667,7.5,159.9,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,22.2,196.5,85,3.6,1007.8,71.6,0,1,110.25,20,63.5
"海口",2017,12,0,126.9166667,7.5,178.14,227.21,40.8,222.1666667,19.036868,68.69,5.861666667,41.83333333,9.416666667,0.088946984,0.081291721,19,13.2,77,3.4,1011.9,91.1,0,1,110.25,20,63.5
"重庆",2014,1,0,994.2366667,10.9,482.905,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,8.5,5.6,82,1.2,992,10.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,2,0,994.2366667,10.9,482.905,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,9.2,16.3,78,1.3,988.2,14.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,3,0,994.2366667,10.9,1036.44,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,14.5,187.5,76,1.4,986.3,51.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,4,0,1152.6,10.9,928.33,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,19.7,110.3,80,1.4,981.9,30.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,5,0,1152.6,10.9,1134.64,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,21.2,120.4,78,1.3,979.4,44.2,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,6,0,1152.6,10.9,1293.9,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,24.1,252.7,85,1.2,975.1,27.8,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,7,0,1020.106667,10.9,1107.07,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,29.7,107,68,1.5,973.6,179.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,8,0,1020.106667,10.9,1156.57,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,27.5,239,75,1.4,975.9,119,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,9,0,1020.106667,10.9,1389.06,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,24.7,233,82,1.4,979.3,52.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,10,0,1588.19,10.9,1306.23,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,20.4,73.4,80,1.2,986.6,64.8,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,11,0,1588.19,10.9,1417.45,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,14,88.5,87,1.1,989.6,3.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2014,12,0,1588.19,10.9,1488.25,2991,40.6,5302.5,360.62,190.5811,72.2675,39567.08333,17897.83333,0.416666667,0.283333333,9.1,18.4,82,1.3,995.5,0,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,1,0,1100.61999,11,567.84,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,9.9,24,80,1.2,992.3,22.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,2,0,1100.61999,11,567.84,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,11.8,7.1,73,1.3,988.3,41.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,3,0,1100.61999,11,1219.81,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,16.5,20.6,67,1.5,985.5,120.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,4,0,1312.013343,11,1091.71,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,20.8,104.6,69,1.5,981.8,173.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,5,0,1312.013343,11,1331.09,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,23.1,99,72,1.4,977.4,108.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,6,0,1312.013343,11,1520.63,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,25.9,256.6,80,1.4,973.5,97.2,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,7,0,1338.256667,11,1295.32,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,28.2,238.1,70,1.4,974.4,206.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,8,0,1338.256667,11,1358.68,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,27.9,206.3,72,1.5,976.5,153.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,9,0,1338.256667,11,1621.85,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,24,340.7,81,1.4,981.2,55.3,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,10,0,1489.016667,11,1537.13,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,20.6,100.3,78,1.4,987.1,97.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,11,0,1489.016667,11,1652.25,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,16.4,19.4,80,1.4,987.6,16.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2015,12,0,1489.016667,11,1716.18,3017,40.3,4796.333333,355.33,231.64,72.9475,35566.66667,16368,0.5,0.366666667,10.1,32,81,1.2,994,37,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,1,0,1257.576667,10.7,625.1,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,8.2,45.3,81,1.4,992.5,14.8,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,2,0,1257.576667,10.7,625.1,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,10,37.4,73,1.3,993.9,78.3,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,3,0,1257.576667,10.7,1388.96,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,15.9,122.5,70,1.38,985.6,86.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,4,0,1409.363333,10.7,1239.45,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,19.7,133.1,79,1.4,980,86.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,5,0,1409.363333,10.7,1506.46,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,23,120.4,73,1.5,978,151.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,6,0,1409.363333,10.7,1704.27,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,26.4,385.6,75,1.4,974.9,157.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,7,0,1501.41,10.7,1435.18,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,30.6,124.5,67,1.5,971.6,243.4,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,8,0,1501.41,10.7,1518.75,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,30.8,38.2,63,1.6,974.2,209,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,9,0,1501.41,10.7,1821.77,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,23.9,139,80,1.3,981.5,69.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,10,0,1684.57,10.7,1684.06,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,20.4,108.3,83,1.3,984.5,71.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,11,0,1684.57,10.7,1860.04,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,14.4,80.2,82,1.1,990,25.3,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2016,12,0,1684.57,10.7,1951.98,3048,40.76,4632.833333,346.42,278.6357,76.565,14504,6982.25,0.308333333,0.225,11.1,13.5,82,1.2,992.2,35.1,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,1,0,1435.58,9.3,672.615,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,10.4,14.6,78,1.13,991.24,18.8,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,2,0,1435.58,9.3,672.615,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,10.4,28.3,78,1.1,991,41.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,3,0,1435.58,9.3,1364.2,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,13.7,86.8,78,1.38,986.5,52.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,4,0,1612.3,9.3,1231.09,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,19.7,103,71,1.52,981.12,129.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,5,0,1612.3,9.3,1443,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,22.8,141.6,71,1.41,980.44,147.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,6,0,1612.3,9.3,1539.27,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,25.2,144,77,1.2,975.4,93.3,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,7,0,1721.846667,9.3,1424.95,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,31.3,126.9,61,1.5,972.7,257.9,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,8,0,1721.846667,9.3,1744.43,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,30.9,207.5,64,1.6,973,234.3,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,9,0,1721.846667,9.3,1842.56,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,24.4,177.9,79,1.4,979.7,75.6,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,10,0,1730.363333,9.3,1749.64,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,18.6,177.5,85,1.2,987.6,22.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,11,0,1730.363333,9.3,2030.08,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,15.2,27.6,79,1.3,990.1,51.5,0,0,106.466666666667,29.5833333333333,259.1
"重庆",2017,12,0,1730.363333,9.3,1726.12,3075,40.32,4442.25,332.108,320.14,82.71916667,11656.66667,5727.583333,0.50585,0.416308333,9.9,9.8,80,1.2,994.3,28.9,0,0,106.466666666667,29.5833333333333,259.1
"成都",2014,1,6,773.4,8.9,301.55,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,6,1.1,80,1.2,958,98.1,0,0,103.833333333333,30.7,539.3
"成都",2014,2,0,773.4,8.9,301.55,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,6.7,8.7,83,1.4,954.6,13,0,0,103.833333333333,30.7,539.3
"成都",2014,3,0,773.4,8.9,673.2,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,11.9,13,79,1.3,953.5,45.1,0,0,103.833333333333,30.7,539.3
"成都",2014,4,0,840.8666667,8.9,522.9,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,17.9,46.2,78,1.3,949.6,88.8,0,0,103.833333333333,30.7,539.3
"成都",2014,5,0,840.8666667,8.9,639.6,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,20.4,51.9,74,1.1,947.2,102,0,0,103.833333333333,30.7,539.3
"成都",2014,6,0,840.8666667,8.9,782.6,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,22.9,132.2,84,1.3,943.5,55.5,0,0,103.833333333333,30.7,539.3
"成都",2014,7,0,825.9333333,8.9,468.2,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,25.3,389.5,84,1.4,942.7,145.8,0,0,103.833333333333,30.7,539.3
"成都",2014,8,0,825.9333333,8.9,498,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,24,180.8,87,1.3,945,86.1,0,0,103.833333333333,30.7,539.3
"成都",2014,9,0,825.9333333,8.9,626.1,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,21.6,51.6,87,1.2,948,56.8,0,0,103.833333333333,30.7,539.3
"成都",2014,10,0,912,8.9,521.2,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,17.7,77.8,86,1.2,954.3,63.2,0,0,103.833333333333,30.7,539.3
"成都",2014,11,0,912,8.9,611,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,11.8,16.5,85,1.2,956.6,39.2,0,0,103.833333333333,30.7,539.3
"成都",2014,12,0,912,8.9,674.5,1442.75,35.86,1264.916667,262.4091,277.7,39.836025,4229.5,2131.166667,0.681325204,0.484563184,5.8,5.7,79,1.1,961.5,82.2,0,0,103.833333333333,30.7,539.3
"成都",2015,1,0,820.7666667,7.9,339.25,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,6.8,3.1,84,1.2,958.6,27.3,0,0,103.833333333333,30.7,539.3
"成都",2015,2,0,820.7666667,7.9,339.25,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,8.6,2.8,77,1.4,955,60.8,0,0,103.833333333333,30.7,539.3
"成都",2015,3,0,820.7666667,7.9,723.5,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,13.3,8.1,77,1.4,952.9,75.1,0,0,103.833333333333,30.7,539.3
"成都",2015,4,0,891.2666667,7.9,538.9,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,17.6,87.4,77,1.5,949.8,127.2,0,0,103.833333333333,30.7,539.3
"成都",2015,5,0,891.2666667,7.9,692.2,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,22,51.8,70,1.5,945.6,163,0,0,103.833333333333,30.7,539.3
"成都",2015,6,0,891.2666667,7.9,869.8,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,23.9,90.8,79,1.5,942.4,83.7,0,0,103.833333333333,30.7,539.3
"成都",2015,7,0,893.4,7.9,522.7,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,25.1,92.2,79,1.1,943.3,191.2,0,0,103.833333333333,30.7,539.3
"成都",2015,8,0,893.4,7.9,564.4,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,23.9,291.9,86,1.3,945.5,110,0,0,103.833333333333,30.7,539.3
"成都",2015,9,0,893.4,7.9,661.4,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,21.1,205.7,88,1.4,949.8,31.4,0,0,103.833333333333,30.7,539.3
"成都",2015,10,0,994.9666667,7.9,528,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,18.2,23,83,1.2,954.9,75.6,0,0,103.833333333333,30.7,539.3
"成都",2015,11,0,994.9666667,7.9,604.1,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,13.5,9.8,87,1.2,954.9,40.8,0,0,103.833333333333,30.7,539.3
"成都",2015,12,1,994.9666667,7.9,623.5,1465.75,39.84,1177,264.4211,328.5,40.52881667,3102,1717.25,0.35341259,0.140766032,7.4,13.6,88,1,960.1,52.3,0,0,103.833333333333,30.7,539.3
"成都",2016,1,0,867.2333333,7.7,383.2,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,5.7,11.4,80,1.3,958.6,60.4,0,0,103.833333333333,30.7,539.3
"成都",2016,2,0,867.2333333,7.7,383.2,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,7.3,25,75,1.3,960.1,110.4,0,0,103.833333333333,30.7,539.3
"成都",2016,3,0,867.2333333,7.7,815.8,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,13.1,33.9,77,1.4,953,63.5,0,0,103.833333333333,30.7,539.3
"成都",2016,4,0,996.1666667,7.7,601.1,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,17.6,59.2,82,1.4,947.9,81.6,0,0,103.833333333333,30.7,539.3
"成都",2016,5,0,996.1666667,7.7,974.5,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,20.8,89.3,76,1.5,946.5,105.8,0,0,103.833333333333,30.7,539.3
"成都",2016,6,0,996.1666667,7.7,1025.8,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,24.7,80.3,80,1.3,943.6,130.4,0,0,103.833333333333,30.7,539.3
"成都",2016,7,0,1002.6,7.7,598.1,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,25.9,349.9,86,1.5,941.3,123.5,0,0,103.833333333333,30.7,539.3
"成都",2016,8,0,1002.6,7.7,676,1591.76,41.39,1030.833333,239.765,369.9,46.356525,1443.166667,1044.5,0.357210365,0.194002181,26.5,173,83,1.4,943.7,171.1,0,0,103.833333333333,30.7,539.3
